"id","cid","invid","pid","delid","inv_date","po_date","do_date"
"1726","183","484","0","0","2025-05-09 10:47:32",,"2025-05-09 10:47:32"
"1727","183","484","0","0","2025-05-09 10:47:32",,"2025-05-09 10:47:32"
"1728","183","484","0","0","2025-05-09 10:47:32",,"2025-05-09 10:47:32"
"1729","183","484","0","0","2025-05-09 10:47:32",,"2025-05-09 10:47:32"
"1730","183","484","0","0","2025-05-09 10:47:32",,"2025-05-09 10:47:32"
"1731","183","484","0","0","2025-05-09 10:47:32",,"2025-05-09 10:47:32"
"1732","183","484","0","0","2025-05-09 10:47:32",,"2025-05-09 10:47:32"
"1733","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1734","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1735","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1736","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1737","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1738","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1739","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1740","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1741","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1742","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1743","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1744","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1745","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1746","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1747","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1748","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1749","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1750","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1751","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1752","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1753","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1754","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1755","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1756","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1757","183","485","0","0","2025-05-09 15:17:34",,"2025-05-09 15:17:34"
"1758","83","486","0","0","2025-05-10 15:46:46",,"2025-05-10 15:46:46"
"1759","83","486","0","0","2025-05-10 15:46:46",,"2025-05-10 15:46:46"
"1760","55","487","0","0","2025-05-13 11:18:30",,"2025-05-13 11:18:30"
"1761","55","487","0","0","2025-05-13 11:18:30",,"2025-05-13 11:18:30"
"1762","55","487","0","0","2025-05-13 11:18:30",,"2025-05-13 11:18:30"
"1763","55","487","0","0","2025-05-13 11:18:30",,"2025-05-13 11:18:30"
"1764","55","487","0","0","2025-05-13 11:18:30",,"2025-05-13 11:18:30"
"1765","176","488","0","0","2025-05-13 12:42:35",,"2025-05-13 12:42:35"
"1766","176","488","0","0","2025-05-13 12:42:35",,"2025-05-13 12:42:35"
"1767","176","488","0","0","2025-05-13 12:42:35",,"2025-05-13 12:42:35"
"1768","176","488","0","0","2025-05-13 12:42:35",,"2025-05-13 12:42:35"
"1769","176","488","0","0","2025-05-13 12:42:35",,"2025-05-13 12:42:35"
"1770","176","488","0","0","2025-05-13 12:42:35",,"2025-05-13 12:42:35"
"1771","176","488","0","0","2025-05-13 12:42:35",,"2025-05-13 12:42:35"
"1772","176","488","0","0","2025-05-13 12:42:35",,"2025-05-13 12:42:35"
"1773","142","489","0","0","2025-05-13 17:00:20",,"2025-05-13 17:00:20"
"1774","142","489","0","0","2025-05-13 17:00:20",,"2025-05-13 17:00:20"
"1775","142","489","0","0","2025-05-13 17:00:20",,"2025-05-13 17:00:20"
"1776","142","489","0","0","2025-05-13 17:00:20",,"2025-05-13 17:00:20"
"1777","194","490","0","0","2025-05-14 11:09:18",,"2025-05-14 11:09:18"
"1778","194","490","0","0","2025-05-14 11:09:18",,"2025-05-14 11:09:18"
"1779","194","490","0","0","2025-05-14 11:09:18",,"2025-05-14 11:09:18"
"1780","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1781","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1782","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1783","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1784","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1785","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1786","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1787","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1788","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1789","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1790","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1791","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1792","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1793","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1794","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1795","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1796","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1797","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1798","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1799","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1800","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1801","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1802","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1803","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1804","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1805","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1806","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1807","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1808","111","491","0","0","2025-05-20 10:21:25",,"2025-05-20 10:21:25"
"1809","114","492","0","0","2025-05-21 11:52:46",,"2025-05-21 11:52:46"
"1810","114","492","0","0","2025-05-21 11:52:46",,"2025-05-21 11:52:46"
"1811","114","492","0","0","2025-05-21 11:52:46",,"2025-05-21 11:52:46"
"1812","114","492","0","0","2025-05-21 11:52:46",,"2025-05-21 11:52:46"
"1813","114","493","0","0","2025-05-21 12:03:45",,"2025-05-21 12:03:45"
"1814","195","494","0","0","2025-05-21 14:23:53",,"2025-05-21 14:23:53"
"1815","195","494","0","0","2025-05-21 14:23:53",,"2025-05-21 14:23:53"
"1816","195","494","0","0","2025-05-21 14:23:53",,"2025-05-21 14:23:53"
"1817","195","494","0","0","2025-05-21 14:23:53",,"2025-05-21 14:23:53"
"1818","195","494","0","0","2025-05-21 14:23:53",,"2025-05-21 14:23:53"
"1819","195","494","0","0","2025-05-21 14:23:53",,"2025-05-21 14:23:53"
"1820","195","494","0","0","2025-05-21 14:23:53",,"2025-05-21 14:23:53"
"1821","195","494","0","0","2025-05-21 14:23:53",,"2025-05-21 14:23:53"
"1822","195","494","0","0","2025-05-21 14:23:53",,"2025-05-21 14:23:53"
"1823","195","494","0","0","2025-05-21 14:23:53",,"2025-05-21 14:23:53"
"1824","195","494","0","0","2025-05-21 14:23:53",,"2025-05-21 14:23:53"
"1825","195","494","0","0","2025-05-21 14:23:53",,"2025-05-21 14:23:53"
"1826","195","494","0","0","2025-05-21 14:23:53",,"2025-05-21 14:23:53"
"1827","195","494","0","0","2025-05-21 14:23:53",,"2025-05-21 14:23:53"
"1828","195","494","0","0","2025-05-21 14:23:53",,"2025-05-21 14:23:53"
"1829","183","495","0","0","2025-05-21 14:30:40",,"2025-05-21 14:30:40"
"1830","183","495","0","0","2025-05-21 14:30:40",,"2025-05-21 14:30:40"
"1831","183","495","0","0","2025-05-21 14:30:40",,"2025-05-21 14:30:40"
"1832","183","495","0","0","2025-05-21 14:30:40",,"2025-05-21 14:30:40"
"1833","183","495","0","0","2025-05-21 14:30:40",,"2025-05-21 14:30:40"
"1834","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1835","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1836","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1837","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1838","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1839","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1840","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1841","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1842","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1843","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1844","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1845","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1846","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1847","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1848","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1849","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1850","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1851","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1852","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1853","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1854","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1855","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1856","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1857","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1858","196","496","0","0","2025-05-23 15:04:17",,"2025-05-23 15:04:17"
"1859","196","497","0","0","2025-05-23 15:08:36",,"2025-05-23 15:08:36"
"1860","196","497","0","0","2025-05-23 15:08:36",,"2025-05-23 15:08:36"
"1861","196","497","0","0","2025-05-23 15:08:36",,"2025-05-23 15:08:36"
"1862","196","497","0","0","2025-05-23 15:08:36",,"2025-05-23 15:08:36"
"1863","196","498","0","0","2025-05-23 15:12:56",,"2025-05-23 15:12:56"
"1864","196","498","0","0","2025-05-23 15:12:56",,"2025-05-23 15:12:56"
"1865","196","498","0","0","2025-05-23 15:12:56",,"2025-05-23 15:12:56"
"1866","196","498","0","0","2025-05-23 15:12:56",,"2025-05-23 15:12:56"
"1867","196","498","0","0","2025-05-23 15:12:56",,"2025-05-23 15:12:56"
"1868","196","498","0","0","2025-05-23 15:12:56",,"2025-05-23 15:12:56"
"1869","196","498","0","0","2025-05-23 15:12:56",,"2025-05-23 15:12:56"
"1870","196","498","0","0","2025-05-23 15:12:56",,"2025-05-23 15:12:56"
"1871","196","498","0","0","2025-05-23 15:12:56",,"2025-05-23 15:12:56"
"1872","196","498","0","0","2025-05-23 15:12:56",,"2025-05-23 15:12:56"
"1873","196","499","0","0","2025-05-23 15:16:14",,"2025-05-23 15:16:14"
"1874","196","499","0","0","2025-05-23 15:16:14",,"2025-05-23 15:16:14"
"1875","196","499","0","0","2025-05-23 15:16:14",,"2025-05-23 15:16:14"
"1876","196","499","0","0","2025-05-23 15:16:14",,"2025-05-23 15:16:14"
"1877","196","499","0","0","2025-05-23 15:16:14",,"2025-05-23 15:16:14"
"1878","196","499","0","0","2025-05-23 15:16:14",,"2025-05-23 15:16:14"
"1879","196","500","0","0","2025-05-23 15:19:31",,"2025-05-23 15:19:31"
"1880","196","500","0","0","2025-05-23 15:19:31",,"2025-05-23 15:19:31"
"1881","196","500","0","0","2025-05-23 15:19:31",,"2025-05-23 15:19:31"
"1882","196","500","0","0","2025-05-23 15:19:31",,"2025-05-23 15:19:31"
"1883","196","500","0","0","2025-05-23 15:19:31",,"2025-05-23 15:19:31"
"1884","196","500","0","0","2025-05-23 15:19:31",,"2025-05-23 15:19:31"
"1885","196","501","0","0","2025-05-24 15:28:15",,"2025-05-24 15:28:15"
"1886","196","501","0","0","2025-05-24 15:28:15",,"2025-05-24 15:28:15"
"1887","196","501","0","0","2025-05-24 15:28:15",,"2025-05-24 15:28:15"
"1888","196","501","0","0","2025-05-24 15:28:15",,"2025-05-24 15:28:15"
"1889","196","501","0","0","2025-05-24 15:28:15",,"2025-05-24 15:28:15"
"1890","111","502","0","0","2025-05-24 16:14:51",,"2025-05-24 16:14:51"
"1891","111","502","0","0","2025-05-24 16:14:51",,"2025-05-24 16:14:51"
"1892","111","502","0","0","2025-05-24 16:14:51",,"2025-05-24 16:14:51"
"1893","111","502","0","0","2025-05-24 16:14:51",,"2025-05-24 16:14:51"
"1894","111","502","0","0","2025-05-24 16:14:51",,"2025-05-24 16:14:51"
"1895","111","502","0","0","2025-05-24 16:14:51",,"2025-05-24 16:14:51"
"1896","111","502","0","0","2025-05-24 16:14:51",,"2025-05-24 16:14:51"
"1897","185","503","0","0","2025-05-27 10:21:37",,"2025-05-27 10:21:37"
"1898","195","504","0","0","2025-05-27 10:34:55",,"2025-05-27 10:34:55"
"1899","195","504","0","0","2025-05-27 10:34:55",,"2025-05-27 10:34:55"
"1900","195","505","0","0","2025-05-27 12:03:24",,"2025-05-27 12:03:24"
"1901","195","505","0","0","2025-05-27 12:03:24",,"2025-05-27 12:03:24"
"1902","183","506","0","0","2025-05-29 10:52:22",,"2025-05-29 10:52:22"
"1903","197","507","0","0","2025-05-30 14:26:10",,"2025-05-30 14:26:10"
"1904","197","507","0","0","2025-05-30 14:26:10",,"2025-05-30 14:26:10"
"1905","197","507","0","0","2025-05-30 14:26:10",,"2025-05-30 14:26:10"
"1906","197","507","0","0","2025-05-30 14:26:10",,"2025-05-30 14:26:10"
"1907","197","507","0","0","2025-05-30 14:26:10",,"2025-05-30 14:26:10"
"1908","197","507","0","0","2025-05-30 14:26:10",,"2025-05-30 14:26:10"
"1909","197","507","0","0","2025-05-30 14:26:10",,"2025-05-30 14:26:10"
"1910","197","507","0","0","2025-05-30 14:26:10",,"2025-05-30 14:26:10"
"1911","197","507","0","0","2025-05-30 14:26:10",,"2025-05-30 14:26:10"
"1912","197","507","0","0","2025-05-30 14:26:10",,"2025-05-30 14:26:10"
"1913","197","507","0","0","2025-05-30 14:26:10",,"2025-05-30 14:26:10"
"1914","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1915","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1916","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1917","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1918","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1919","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1920","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1921","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1922","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1923","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1924","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1925","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1926","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1927","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1928","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1929","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1930","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1931","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1932","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1933","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1934","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1935","195","508","0","0","2025-05-30 17:04:33",,"2025-05-30 17:04:33"
"1936","197","509","0","0","2025-05-31 15:07:07",,"2025-05-31 15:07:07"
"1937","197","509","0","0","2025-05-31 15:07:07",,"2025-05-31 15:07:07"
"1938","163","510","0","0","2025-05-31 15:18:26",,"2025-05-31 15:18:26"
"1939","163","510","0","0","2025-05-31 15:18:26",,"2025-05-31 15:18:26"
"1940","163","510","0","0","2025-05-31 15:18:26",,"2025-05-31 15:18:26"
"1941","163","511","0","0","2025-05-31 15:38:11",,"2025-05-31 15:38:11"
"1942","198","512","0","0","2025-06-10 11:42:50",,"2025-06-10 11:42:50"
"1943","198","512","0","0","2025-06-10 11:42:50",,"2025-06-10 11:42:50"
"1944","198","513","0","0","2025-06-10 11:42:54",,"2025-06-10 11:42:54"
"1945","198","513","0","0","2025-06-10 11:42:54",,"2025-06-10 11:42:54"
"1946","190","514","0","0","2025-06-11 10:21:46",,"2025-06-11 10:21:46"
"1947","190","514","0","0","2025-06-11 10:21:46",,"2025-06-11 10:21:46"
"1948","183","515","0","0","2025-06-11 16:52:00",,"2025-06-11 16:52:00"
"1949","183","515","0","0","2025-06-11 16:52:00",,"2025-06-11 16:52:00"
"1950","183","515","0","0","2025-06-11 16:52:00",,"2025-06-11 16:52:00"
"1951","176","516","0","0","2025-06-12 15:34:09",,"2025-06-12 15:34:09"
"1952","176","516","0","0","2025-06-12 15:34:09",,"2025-06-12 15:34:09"
"1953","176","516","0","0","2025-06-12 15:34:09",,"2025-06-12 15:34:09"
"1954","142","517","0","0","2025-06-14 12:03:29",,"2025-06-14 12:03:29"
"1955","183","518","0","0","2025-06-14 12:56:17",,"2025-06-14 12:56:17"
"1956","199","519","0","0","2025-06-18 15:45:25",,"2025-06-18 15:45:25"
"1957","199","519","0","0","2025-06-18 15:45:25",,"2025-06-18 15:45:25"
"1958","199","519","0","0","2025-06-18 15:45:25",,"2025-06-18 15:45:25"
"1959","199","519","0","0","2025-06-18 15:45:25",,"2025-06-18 15:45:25"
"1960","199","519","0","0","2025-06-18 15:45:25",,"2025-06-18 15:45:25"
"1961","199","519","0","0","2025-06-18 15:45:25",,"2025-06-18 15:45:25"
"1962","199","519","0","0","2025-06-18 15:45:25",,"2025-06-18 15:45:25"
"1963","199","519","0","0","2025-06-18 15:45:25",,"2025-06-18 15:45:25"
"1964","199","519","0","0","2025-06-18 15:45:25",,"2025-06-18 15:45:25"
"1965","179","520","0","0","2025-06-20 15:34:34",,"2025-06-20 15:34:34"
"1966","179","520","0","0","2025-06-20 15:34:34",,"2025-06-20 15:34:34"
"1967","179","520","0","0","2025-06-20 15:34:34",,"2025-06-20 15:34:34"
"1968","179","520","0","0","2025-06-20 15:34:34",,"2025-06-20 15:34:34"
"1969","179","520","0","0","2025-06-20 15:34:34",,"2025-06-20 15:34:34"
"1970","179","520","0","0","2025-06-20 15:34:34",,"2025-06-20 15:34:34"
"1971","132","521","0","0","2025-06-20 15:40:19",,"2025-06-20 15:40:19"
"1972","132","521","0","0","2025-06-20 15:40:19",,"2025-06-20 15:40:19"
"1973","132","521","0","0","2025-06-20 15:40:19",,"2025-06-20 15:40:19"
"1974","132","521","0","0","2025-06-20 15:40:19",,"2025-06-20 15:40:19"
"1975","132","521","0","0","2025-06-20 15:40:19",,"2025-06-20 15:40:19"
"1976","132","521","0","0","2025-06-20 15:40:19",,"2025-06-20 15:40:19"
"1977","132","521","0","0","2025-06-20 15:40:19",,"2025-06-20 15:40:19"
"1978","132","521","0","0","2025-06-20 15:40:19",,"2025-06-20 15:40:19"
"1979","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1980","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1981","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1982","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1983","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1984","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1985","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1986","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1987","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1988","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1989","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1990","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1991","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1992","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1993","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1994","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1995","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1996","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1997","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1998","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"1999","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"2000","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"2001","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"2002","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"2003","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"2004","200","522","0","0","2025-06-24 12:07:06",,"2025-06-24 12:07:06"
"2005","73","523","0","0","2025-06-24 12:29:53",,"2025-06-24 12:29:53"
"2006","73","523","0","0","2025-06-24 12:29:53",,"2025-06-24 12:29:53"
"2007","73","523","0","0","2025-06-24 12:29:53",,"2025-06-24 12:29:53"
"2008","73","523","0","0","2025-06-24 12:29:53",,"2025-06-24 12:29:53"
"2009","73","523","0","0","2025-06-24 12:29:53",,"2025-06-24 12:29:53"
"2010","73","523","0","0","2025-06-24 12:29:53",,"2025-06-24 12:29:53"
"2011","73","523","0","0","2025-06-24 12:29:53",,"2025-06-24 12:29:53"
"2012","200","524","0","0","2025-06-24 12:43:23",,"2025-06-24 12:43:23"
"2013","200","524","0","0","2025-06-24 12:43:23",,"2025-06-24 12:43:23"
"2014","200","524","0","0","2025-06-24 12:43:23",,"2025-06-24 12:43:23"
"2015","200","524","0","0","2025-06-24 12:43:23",,"2025-06-24 12:43:23"
"2016","201","525","0","0","2025-06-24 13:13:40",,"2025-06-24 13:13:40"
"2017","202","526","0","0","2025-06-26 15:13:28",,"2025-06-26 15:13:28"
"2018","202","526","0","0","2025-06-26 15:13:28",,"2025-06-26 15:13:28"
"2019","202","526","0","0","2025-06-26 15:13:28",,"2025-06-26 15:13:28"
"2020","202","526","0","0","2025-06-26 15:13:28",,"2025-06-26 15:13:28"
"2021","202","526","0","0","2025-06-26 15:13:28",,"2025-06-26 15:13:28"
"2022","202","526","0","0","2025-06-26 15:13:28",,"2025-06-26 15:13:28"
"2023","132","527","0","0","2025-06-27 11:47:21",,"2025-06-27 11:47:21"
"2024","109","528","0","0","2025-06-27 15:33:32",,"2025-06-27 15:33:32"
"2025","109","528","0","0","2025-06-27 15:33:32",,"2025-06-27 15:33:32"
"2026","109","528","0","0","2025-06-27 15:33:32",,"2025-06-27 15:33:32"
"2027","109","528","0","0","2025-06-27 15:33:32",,"2025-06-27 15:33:32"
"2028","109","528","0","0","2025-06-27 15:33:32",,"2025-06-27 15:33:32"
"2029","109","528","0","0","2025-06-27 15:33:32",,"2025-06-27 15:33:32"
"2030","109","528","0","0","2025-06-27 15:33:32",,"2025-06-27 15:33:32"
"2031","109","528","0","0","2025-06-27 15:33:32",,"2025-06-27 15:33:32"
"2032","202","529","0","0","2025-06-27 15:36:09",,"2025-06-27 15:36:09"
"2033","203","530","0","0","2025-07-02 10:08:13",,"2025-07-02 10:08:13"
"2034","204","531","0","0","2025-07-02 14:15:47",,"2025-07-02 14:15:47"
"2035","204","531","0","0","2025-07-02 14:15:47",,"2025-07-02 14:15:47"
"2036","204","531","0","0","2025-07-02 14:15:47",,"2025-07-02 14:15:47"
"2037","205","532","0","0","2025-07-02 14:26:38",,"2025-07-02 14:26:38"
"2038","205","532","0","0","2025-07-02 14:26:38",,"2025-07-02 14:26:38"
"2039","205","532","0","0","2025-07-02 14:26:38",,"2025-07-02 14:26:38"
"2040","205","532","0","0","2025-07-02 14:26:38",,"2025-07-02 14:26:38"
"2041","205","532","0","0","2025-07-02 14:26:38",,"2025-07-02 14:26:38"
"2042","205","532","0","0","2025-07-02 14:26:38",,"2025-07-02 14:26:38"
"2043","205","532","0","0","2025-07-02 14:26:38",,"2025-07-02 14:26:38"
"2044","205","532","0","0","2025-07-02 14:26:38",,"2025-07-02 14:26:38"
"2045","205","532","0","0","2025-07-02 14:26:38",,"2025-07-02 14:26:38"
"2046","205","532","0","0","2025-07-02 14:26:38",,"2025-07-02 14:26:38"
"2047","205","532","0","0","2025-07-02 14:26:38",,"2025-07-02 14:26:38"
"2048","205","532","0","0","2025-07-02 14:26:38",,"2025-07-02 14:26:38"
"2049","205","532","0","0","2025-07-02 14:26:38",,"2025-07-02 14:26:38"
"2050","205","532","0","0","2025-07-02 14:26:38",,"2025-07-02 14:26:38"
"2051","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2052","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2053","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2054","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2055","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2056","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2057","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2058","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2059","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2060","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2061","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2062","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2063","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2064","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2065","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
